"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry"
"2H4004_7","2H4004",7,"13RV031","14",4,"Sun",1100,1,"sha_col",0.206208781238798,1.58055398986414,NA,NA,1.29984424616603,1.06877139945816
"2H4004_8","2H4004",8,"13RV418","125",4,"Sun",693,1,"sha_col",-0.477416775850869,1.19764187257709,0.147045472018653,0.989769310394421,0.363431031097908,-0.256017551764896
"2H4004_9","2H4004",9,"29RV409","100",4,"Sun",1302,1,"ita_col",0.427028632720756,1.44545553357706,NA,NA,1.21154967692291,1.44370103692653
"2H4005_1","2H4005",1,"8RV315","105",4,"Sun",680,1,"cvi_col",-0.477416775850869,1.51632624382579,0.501953303474058,1.52200793836224,0.626578971686132,-0.640464966830026
"2H4005_11","2H4005",11,"8RV259","80",4,"Sun",NA,1,"cvi_col",1.11801967953,-0.163686450235805,0.398020486130631,0.0223366424662984,NA,NA
"2H4005_12","2H4005",12,"8RV362","120",4,"Sun",417,1,"cvi_col",-1.45837633437157,0.715218045348787,0.0440265294434574,0.538003806325177,-0.481533229107304,-3.91002932822562
"2H4005_13","2H4005",13,"27RV338","94",4,"Sun",960,1,"oy_col",-0.177391632843378,0.474419124782244,NA,NA,0.432823709765303,0.0231482976040743
"2H4005_14","2H4005",14,"27RV517","150",4,"Sun",NA,1,"oy_col",1.11801967953,0.536950579501293,0.958102695945253,0.989769310394421,NA,NA
"2H4005_16","2H4005",16,"27RV441","129",4,"Sun",418,1,"oy_col",-0.823373927890408,2.02721493346203,-0.360418034702793,1.49850209221709,0.359050376774559,-0.559338365778017
"2H4005_2","2H4005",2,"8RV311","104",4,"Sun",167,1,"cvi_col",-1.45837633437157,1.7189849746269,0.625390524710079,1.88610980045594,0.83801081360298,-0.556482724971025
"2H4005_4","2H4005",4,"6008","DUK",4,"Sun",NA,1,"accession",1.32049366001582,0.540941178589295,NA,NA,NA,NA
"2H4005_5","2H4005",5,"13RV275","89",4,"Sun",959,1,"sha_col",-0.177391632843378,0.395140951452515,NA,NA,-0.060511675997716,-0.0682049715679145
"2H4005_9","2H4005",9,"27RV385","109",4,"Sun",1479,1,"oy_col",1.11801967953,2.02721493346203,0.982927559616403,2.40433329134696,1.34086519547456,2.15993473878123
"2H4006_1","2H4006",1,"13RV156","52",4,"Sun",1294,1,"sha_col",0.206208781238798,0.826144417727475,NA,NA,1.29684019726625,1.06656527164841
"2H4006_10","2H4006",10,"28RV370","102",4,"Sun",1462,1,"jea_col",0.427028632720756,1.10254214825392,NA,NA,1.73357725305772,1.08019076398678
"2H4006_11","2H4006",11,"29RV022","4",4,"Sun",NA,1,"ita_col",1.55672511375467,-1.15041344269893,NA,-2.16009272411819,NA,NA
"2H4006_12","2H4006",12,"8RV296","94",4,"Sun",1460,1,"cvi_col",0.427028632720756,-0.0224645858830819,NA,NA,1.09485966615649,0.273862622812721
"2H4006_13","2H4006",13,"29RV621","143",4,"Sun",1110,1,"ita_col",-0.177391632843378,0.279625185061774,NA,NA,1.17479646561588,0.479530843582702
"2H4006_14","2H4006",14,"21RV234","70",4,"Sun",1293,1,"blh_col",0.206208781238798,1.16284759318779,NA,NA,1.15747708518937,0.701022007267358
"2H4006_15","2H4006",15,"27RV311","87",4,"Sun",1291,1,"oy_col",0.206208781238798,0.901712840356185,NA,NA,1.60919573511982,0.782038352993822
"2H4006_16","2H4006",16,"13RV015","8",4,"Sun",1290,1,"sha_col",0.206208781238798,0.909245412593467,NA,NA,1.42285316290352,0.881471939610633
"2H4006_16","2H4006",16,"8271","BU-0",4,"Sun",1290,1,"accession",0.206208781238798,0.909245412593467,NA,NA,1.42285316290352,0.881471939610633
"2H4006_2","2H4006",2,"27RV078","24",4,"Sun",1292,1,"oy_col",0.206208781238798,0.841293747988902,NA,NA,1.77804721175628,1.14231789373577
"2H4006_3","2H4006",3,"29RV638","149",4,"Sun",NA,1,"ita_col",1.55672511375467,-0.657745341116612,NA,-1.53753603301838,NA,NA
"2H4006_4","2H4006",4,"8RV053","17",4,"Sun",164,1,"cvi_col",-1.45837633437157,-0.993907879912009,1.56898720444354,-0.0203452026860994,-1.15037264955794,-0.200537443763465
"2H4006_5","2H4006",5,"29RV120","20",4,"Sun",166,1,"ita_col",-1.45837633437157,-0.0364932734246173,0.898311134010151,0.351068285616237,-0.552237127887646,-0.864740951881668
"2H4006_6","2H4006",6,"27RV384","108",4,"Sun",1461,1,"oy_col",0.206208781238798,0.153038798962161,NA,NA,1.5345448951191,0.972693277747471
"2H4006_8","2H4006",8,"21RV019","4",4,"Sun",165,1,"blh_col",-1.45837633437157,-0.271030635390015,2.2613097688601,1.04653624219187,-0.266961066638965,0.0746150007945116
"2H4006_9","2H4006",9,"20RV017","7",4,"Sun",NA,1,"bur_col",1.55672511375467,-0.121098136437449,NA,-0.788482471037057,NA,NA
"2H4007_1","2H4007",1,"13RV479","141",4,"Sun",NA,1,"sha_col",1.11801967953,0.754480929746628,1.05709611815903,1.25229639125119,NA,NA
"2H4007_10","2H4007",10,"28RV190","48",4,"Sun",686,1,"jea_col",-0.477416775850869,1.10254214825392,-0.823038168044183,0.224411806382986,-0.358357324883301,0.691923196059769
"2H4007_11","2H4007",11,"28RV138","41",4,"Sun",1280,1,"jea_col",0.427028632720756,1.04875795876398,NA,NA,0.366927194054693,0.920009386076374
"2H4007_12","2H4007",12,"13RV337","108",4,"Sun",1119,1,"sha_col",0.206208781238798,1.46606098612144,NA,NA,0.853720155869638,0.346313234801539
"2H4007_13","2H4007",13,"27RV371","104",4,"Sun",160,1,"oy_col",-1.45837633437157,0.793620611353659,1.16506536636274,1.29325289154297,0.144778647394168,-1.01944465367308
"2H4007_14","2H4007",14,"13RV320","101",4,"Sun",414,1,"sha_col",-0.823373927890408,2.25917313099319,-0.445329821004689,1.67503492084543,0.349371764453416,-1.23760225057037
"2H4007_15","2H4007",15,"21RV050","15",4,"Sun",NA,1,"blh_col",1.85516476995917,NA,NA,NA,NA,NA
"2H4007_16","2H4007",16,"29RV072","13",4,"Sun",915,1,"ita_col",-0.177391632843378,0.683224739026205,NA,NA,0.177435373288328,0.125918934532343
"2H4007_2","2H4007",2,"29RV542","124",4,"Sun",158,1,"ita_col",-1.45837633437157,1.6823334570306,0.777809163621062,1.94380600313043,-0.158641600920254,-1.02771168483764
"2H4007_4","2H4007",4,"8RV034","11",4,"Sun",NA,1,"cvi_col",1.55672511375467,1.16284759318779,NA,1.2552208096439,NA,NA
"2H4007_6","2H4007",6,"27RV290","83",4,"Sun",1472,1,"oy_col",0.804941549365692,-1.21173309955391,0.928244541372159,0.116902448651569,0.228559180589451,1.55701735160477
"2H4007_9","2H4007",9,"29RV180","38",4,"Sun",159,1,"ita_col",-1.45837633437157,0.616507413394464,1.98848242066359,1.67503492084543,0.190123494444273,-0.283496007030243
"2H4008_1","2H4008",1,"20RV201","58",4,"Sun",402,1,"bur_col",-0.823373927890408,-0.206471815857444,1.15528908938085,0.503433222354827,0.294642265345494,0.157139231975292
"2H4008_10","2H4008",10,"13RV028","11",4,"Sun",NA,1,"sha_col",1.32049366001582,1.84297443506022,NA,NA,NA,NA
"2H4008_13","2H4008",13,"13RV051","21",4,"Sun",403,1,"sha_col",-0.823373927890408,2.25917313099319,-0.763830075644009,1.48087920886932,0.451178336681697,-0.230208469945879
"2H4008_13","2H4008",13,"6942","Nd-1",4,"Sun",403,1,"accession",-0.823373927890408,2.25917313099319,-0.763830075644009,1.48087920886932,0.451178336681697,-0.230208469945879
"2H4008_15","2H4008",15,"28RV421","117",4,"Sun",401,1,"jea_col",-0.823373927890408,0.315298090809669,-1.345055129071,-0.621150120218093,0.0533086102646896,-0.316293834719969
"2H4008_15","2H4008",15,"6932","LER-1",4,"Sun",401,1,"accession",-0.823373927890408,0.315298090809669,-1.345055129071,-0.621150120218093,0.0533086102646896,-0.316293834719969
"2H4008_16","2H4008",16,"13RV059","24",4,"Sun",400,1,"sha_col",-0.823373927890408,2.27688942048065,-0.588658637556024,1.60435589943476,0.561890099429816,-0.771889611569327
"2H4008_16","2H4008",16,"6930","KZ-1",4,"Sun",400,1,"accession",-0.823373927890408,2.27688942048065,-0.588658637556024,1.60435589943476,0.561890099429816,-0.771889611569327
"2H4008_2","2H4008",2,"27RV062","20",4,"Sun",924,1,"oy_col",-0.177391632843378,0.579281631635745,NA,NA,0.903782303716018,0.456840221574175
"2H4008_3","2H4008",3,"21RV375","102",4,"Sun",690,1,"blh_col",-0.477416775850869,-0.379690321967826,-0.0146712527840256,-0.29294741218723,-1.04614356303622,-0.127582613823542
"2H4008_4","2H4008",4,"28RV364","97",4,"Sun",155,1,"jea_col",-1.45837633437157,1.60877256532231,-0.0391556770088032,1.3693981007314,-0.619783913828585,-0.657325943982584
"2H4008_5","2H4008",5,"25AV","JEA",4,"Sun",692,1,"accession",-0.477416775850869,-0.0998763334202285,0.521331174039342,0.298869796134348,0.987652832682437,-0.200537443763465
"2H4008_6","2H4008",6,"13RV202","66",4,"Sun",691,1,"sha_col",-0.477416775850869,1.59032780309854,-0.13770887278823,1.09578570066424,1.28880336280779,0.294410726555541
"2H4008_8","2H4008",8,"29RV087","16",4,"Sun",399,1,"ita_col",-0.823373927890408,-0.5565218248775,-0.0555124332771052,-0.570778753129873,-0.55994614601583,-0.524089644211156
"2H4008_9","2H4008",9,"28RV110","32",4,"Sun",1088,1,"jea_col",0.206208781238798,1.73190057598779,NA,NA,1.28022239978661,1.11820334670676
"2H4009_1","2H4009",1,"13RV056","22",4,"Sun",1115,1,"sha_col",0.206208781238798,1.24994999094968,NA,NA,1.40601588501021,0.366545873240264
"2H4009_10","2H4009",10,"27RV446","130",4,"Sun",944,1,"oy_col",-0.177391632843378,0.614029301434175,NA,NA,1.38282827990574,0.284555100895789
"2H4009_11","2H4009",11,"27RV164","45",4,"Sun",1114,1,"oy_col",0.206208781238798,1.09355774300638,NA,NA,0.8478463965466,1.02446762641549
"2H4009_12","2H4009",12,"29RV631","147",4,"Sun",425,1,"ita_col",-0.823373927890408,1.55337182188641,-0.388634197016796,1.02469524760455,-0.564589477403749,-0.870208076916495
"2H4009_12","2H4009",12,"6940","MZ-0",4,"Sun",425,1,"accession",-0.823373927890408,1.55337182188641,-0.388634197016796,1.02469524760455,-0.564589477403749,-0.870208076916495
"2H4009_13","2H4009",13,"28RV362","96",4,"Sun",NA,1,"jea_col",1.85516476995917,NA,NA,NA,NA,NA
"2H4009_13","2H4009",13,"28RV362","96",4,"Sun",NA,1,"jea_col",1.85516476995917,NA,NA,NA,NA,NA
"2H4009_14","2H4009",14,"21RV387","108",4,"Sun",945,1,"blh_col",-0.477416775850869,0.813144910460097,-0.0332144882589273,0.538003806325177,1.78710664512944,0.882472853459075
"2H4009_15","2H4009",15,"8RV057","20",4,"Sun",942,1,"cvi_col",-0.177391632843378,0.98994824778228,NA,NA,0.341410404081118,0.673551187649113
"2H4009_16","2H4009",16,"13RV152","51",4,"Sun",707,1,"sha_col",-0.477416775850869,0.171888631593178,1.46919005744491,1.2628250518213,0.389473386402434,0.698752687049057
"2H4009_2","2H4009",2,"13RV121","40",4,"Sun",708,1,"sha_col",-0.477416775850869,1.47918985801552,0.20703306912674,1.2628250518213,1.04094259560422,0.243634669275122
"2H4009_3","2H4009",3,"21RV418","116",4,"Sun",1112,1,"blh_col",0.206208781238798,1.36612135911217,NA,NA,1.43398649424291,0.959460765905149
"2H4009_4","2H4009",4,"8RV200","61",4,"Sun",706,1,"cvi_col",-0.477416775850869,1.12161448054209,0.521331174039342,1.21721597582739,0.983436546449183,0.181122883089797
"2H4009_6","2H4009",6,"8RV026","9",4,"Sun",943,1,"cvi_col",-0.177391632843378,0.998365478082097,NA,NA,0.355537453143485,0.530250754117608
"2H4009_7","2H4009",7,"13RV132","42",4,"Sun",1113,1,"sha_col",0.206208781238798,0.686268417981518,NA,NA,1.40883365419542,0.822212929888281
"2H4009_8","2H4009",8,"27RV334","92",4,"Sun",1111,1,"oy_col",0.206208781238798,0.506389064389709,NA,NA,1.01332382379021,0.549285595431478
"2H4009_9","2H4009",9,"6009","EDEN1",4,"Sun",1116,1,"accession",0.206208781238798,0.205806450687862,NA,NA,1.39517113575668,0.773976111066662
"2H4010_1","2H4010",1,"20RV332","95",4,"Sun",NA,1,"bur_col",1.11801967953,-0.737425732673803,0.424097053270757,-0.402322054565087,NA,NA
"2H4010_10","2H4010",10,"21RV404","112",4,"Sun",1304,1,"blh_col",0.206208781238798,0.635214414694587,NA,NA,1.20415665947806,0.818558708691278
"2H4010_11","2H4010",11,"28RV385","106",4,"Sun",688,1,"jea_col",-0.477416775850869,-1.16262466306265,-1.37692636549945,-1.67064580359609,-2.01852620724985,-1.08501837007799
"2H4010_13","2H4010",13,"28RV339","90",4,"Sun",932,1,"jea_col",-0.177391632843378,0.947781770207121,NA,NA,0.723711730322551,0.282270771239364
"2H4010_14","2H4010",14,"20RV024","10",4,"Sun",405,1,"bur_col",-1.45837633437157,-0.669075894060182,-0.646651728833705,-0.883248004062167,-0.2618183344347,-0.750123721153147
"2H4010_15","2H4010",15,"28RV357","94",4,"Sun",931,1,"jea_col",-0.177391632843378,1.14066042037095,NA,NA,0.792007895928098,0.785250744587763
"2H4010_16","2H4010",16,"8RV299","97",4,"Sun",NA,1,"cvi_col",1.32049366001582,-1.11635802175776,NA,NA,NA,NA
"2H4010_3","2H4010",3,"21RV081","25",4,"Sun",2,1,"blh_col",-4.01042801871605,0.0873189818672647,NA,NA,-1.20521067690591,-1.46484917947183
"2H4010_6","2H4010",6,"27RV108","32",4,"Sun",1464,1,"oy_col",0.427028632720756,0.636313921440898,NA,NA,1.45009365951176,0.993250192098815
"2H4010_7","2H4010",7,"8RV363","121",4,"Sun",154,1,"cvi_col",-1.45837633437157,-0.646431853075174,-0.473811537833831,-0.950752008126172,-3.03448611462308,-0.365843419667444
"2H4010_8","2H4010",8,"27RV340","95",4,"Sun",NA,1,"oy_col",1.32049366001582,1.27325948099862,NA,NA,NA,NA
"2H4010_9","2H4010",9,"6897","AG-0",4,"Sun",689,1,"accession",-0.477416775850869,1.02598479310206,0.106858109845948,0.823625987486628,0.434500759009909,-0.220244352306526
"2H4011_1","2H4011",1,"8RV292","92",4,"Sun",161,1,"cvi_col",-1.45837633437157,-0.876118276541542,0.345676921251071,-0.679817612230662,-1.04194745787708,-0.280029810324869
"2H4011_10","2H4011",10,"21RV204","55",4,"Sun",407,1,"blh_col",-0.823373927890408,0.0890518997373894,1.30113367123978,0.850310343543244,-0.348845244060377,0.180302779026367
"2H4011_13","2H4011",13,"28RV298","77",4,"Sun",1284,1,"jea_col",0.427028632720756,0.734865021849829,NA,NA,1.34135344747885,1.21121219681053
"2H4011_14","2H4011",14,"27RV066","22",4,"Sun",1488,1,"oy_col",0.804941549365692,-0.922980270490216,0.747487503426202,0.116902448651569,0.578107856792338,1.21281458778616
"2H4011_15","2H4011",15,"20RV342","97",4,"Sun",1142,1,"bur_col",0.206208781238798,0.456849436894316,NA,NA,1.61294855315825,0.969396275261092
"2H4011_16","2H4011",16,"21RV040","11",4,"Sun",681,1,"blh_col",-0.477416775850869,0.987542346661076,-1.35300957612736,-0.204754139436732,0.155736746718043,-0.172577159316724
"2H4011_2","2H4011",2,"28RV446","126",4,"Sun",682,1,"jea_col",-1.45837633437157,-2.37887316160764,0.585186428241256,-0.406543627407583,1.04559893717483,0.217531720326219
"2H4011_3","2H4011",3,"29RV311","73",4,"Sun",1141,1,"ita_col",-0.477416775850869,0.695539726983662,-0.248405872779059,0.262978137117677,1.98740448053942,0.720168343540945
"2H4011_4","2H4011",4,"29RV249","58",4,"Sun",1140,1,"ita_col",0.206208781238798,0.48164589200829,NA,NA,0.654704204184654,-0.133770818233551
"2H4011_4","2H4011",4,"8314","KA-0",4,"Sun",1140,1,"accession",0.206208781238798,0.48164589200829,NA,NA,0.654704204184654,-0.133770818233551
"2H4011_5","2H4011",5,"28RV263","68",4,"Sun",162,1,"jea_col",-0.823373927890408,2.04516911926633,0.0260023987070229,2.31692391168935,-0.0582460419321636,-0.32462241466786
"2H4011_6","2H4011",6,"8RV281","87",4,"Sun",1283,1,"cvi_col",0.427028632720756,-0.00102219045545139,NA,NA,0.211374484413764,1.80918626136852
"2H4011_7","2H4011",7,"29RV261","63",4,"Sun",1282,1,"ita_col",0.427028632720756,0.368590505293561,NA,NA,0.278138569771785,0.660782860915901
"2H4011_9","2H4011",9,"6008","DUK",4,"Sun",408,1,"accession",-0.823373927890408,-0.0575744744645495,0.240210007611198,0.00525832977994151,-0.0492149531067325,0.0277416273456513
"2H4012_1","2H4012",1,"8RV283","88",4,"Sun",NA,1,"cvi_col",1.32049366001582,0.665962874824894,NA,NA,NA,NA
"2H4012_10","2H4012",10,"27RV415","122",4,"Sun",1122,1,"oy_col",0.206208781238798,-0.861026876011788,NA,NA,-1.49304172590118,-0.795757546295688
"2H4012_12","2H4012",12,"21RV377","103",4,"Sun",413,1,"blh_col",-0.823373927890408,0.890944438467559,-0.220610788505001,0.520715190036316,-0.854514435168062,-1.29306553704042
"2H4012_13","2H4012",13,"21RV485","141",4,"Sun",168,1,"blh_col",-1.45837633437157,-0.737425732673803,-1.57127669173757,-1.55509728159524,-1.75477074755533,-1.43831467764799
"2H4012_14","2H4012",14,"20RV064","18",4,"Sun",1123,1,"bur_col",0.206208781238798,1.67153736123467,NA,NA,1.45512472186853,0.896414241986779
"2H4012_16","2H4012",16,"20RV364","105",4,"Sun",1121,1,"bur_col",0.206208781238798,0.959204806576443,NA,NA,0.941300725229017,0.363673346384083
"2H4012_2","2H4012",2,"8RV114","39",4,"Sun",711,1,"cvi_col",-0.477416775850869,-0.0575744744645495,-0.867724953724269,-0.658039390011011,-0.555316272789638,-1.51044814791642
"2H4012_3","2H4012",3,"20RV409","114",4,"Sun",948,1,"bur_col",-0.177391632843378,1.07388371931286,NA,NA,0.665676774860116,0.0887192503330127
"2H4012_4","2H4012",4,"21RV453","128",4,"Sun",NA,1,"blh_col",1.32049366001582,-0.866785079488409,NA,NA,NA,NA
"2H4012_5","2H4012",5,"20RV274","72",4,"Sun",1124,1,"bur_col",0.206208781238798,0.783271977808932,NA,NA,1.18285436649668,1.09021992240556
"2H4012_7","2H4012",7,"27RV003","3",4,"Sun",NA,1,"oy_col",1.55672511375467,-1.44277295805341,NA,-2.49583207909217,NA,NA
"2H4012_9","2H4012",9,"8RV158","51",4,"Sun",949,1,"cvi_col",-0.177391632843378,1.51052970057611,NA,NA,1.24183924978329,0.509013444381816
"2H4013_1","2H4013",1,"8RV475","144",4,"Sun",704,1,"cvi_col",-0.477416775850869,2.66235856599761,-0.756458595775088,1.56787269932365,1.29232415213018,-0.0332204016013631
"2H4013_10","2H4013",10,"21RV440","122",4,"Sun",921,1,"blh_col",-0.177391632843378,0.579281631635745,NA,NA,1.11226996090772,-0.250363982715956
"2H4013_11","2H4013",11,"20RV504","140",4,"Sun",NA,1,"bur_col",0.804941549365692,NA,NA,NA,NA,NA
"2H4013_13","2H4013",13,"28RV461","132",4,"Sun",420,1,"jea_col",-0.823373927890408,1.60877256532231,-0.192896896437329,1.1996845225692,0.0234385980499879,-1.40100988414557
"2H4013_14","2H4013",14,"28RV504","144",4,"Sun",NA,1,"jea_col",1.32049366001582,0.301042971254746,NA,NA,NA,NA
"2H4013_15","2H4013",15,"27RV436","127",4,"Sun",919,1,"oy_col",-0.177391632843378,0.913951057201216,NA,NA,0.6895650178024,0.594567489696954
"2H4013_16","2H4013",16,"13RV273","88",4,"Sun",918,1,"sha_col",-0.177391632843378,-0.19575672417616,NA,NA,-0.589584568286037,0.0701773683952343
"2H4013_2","2H4013",2,"29RV057","8",4,"Sun",920,1,"ita_col",-0.177391632843378,1.09060844811055,NA,NA,1.26497304013934,0.178661104665055
"2H4013_3","2H4013",3,"27RV498","145",4,"Sun",702,1,"oy_col",-0.477416775850869,1.42331229159024,-0.646651728833705,0.597988827687582,0.475883556313798,-1.08501837007799
"2H4013_4","2H4013",4,"20RV307","86",4,"Sun",419,1,"bur_col",-0.823373927890408,0.695539726983662,-0.388634197016796,0.24501773538282,-1.3336063151183,-2.7179594239329
"2H4013_5","2H4013",5,"28RV012","6",4,"Sun",705,1,"jea_col",-0.477416775850869,0.536950579501293,-1.04899605135627,-0.351623333577382,0.933242527807546,0.214333984422808
"2H4013_6","2H4013",6,"27RV049","16",4,"Sun",1090,1,"oy_col",0.206208781238798,0.222724462626785,NA,NA,0.625832376298254,0.0983321416608112
"2H4013_7","2H4013",7,"27RV024","9",4,"Sun",703,1,"oy_col",-0.477416775850869,1.70066984487557,-0.283265398478964,1.08062695995767,0.0627946775997801,-1.22778707222122
"2H4013_8","2H4013",8,"28RV059","25",4,"Sun",701,1,"jea_col",-0.477416775850869,0.871538708970068,0.808051525159321,1.24761765738205,0.792007895928098,0.524490210574895
"2H4013_9","2H4013",9,"29RV466","112",4,"Sun",NA,1,"ita_col",1.32049366001582,1.1672807772921,NA,NA,NA,NA
"2H4014_1","2H4014",1,"29RV168","33",4,"Sun",1129,1,"ita_col",0.206208781238798,0.710590682688743,NA,NA,1.3665516610215,0.677013860650252
"2H4014_10","2H4014",10,"8RV232","70",4,"Sun",1128,1,"cvi_col",0.206208781238798,1.17197319902909,NA,NA,-0.176807370399196,0.884472629185206
"2H4014_11","2H4014",11,"21RV461","132",4,"Sun",679,1,"blh_col",-0.477416775850869,-0.249459367669014,-0.199817810469129,-0.336963422504199,0.163660457371997,0.18194249923106
"2H4014_12","2H4014",12,"6937","Mrk-0",4,"Sun",1288,1,"accession",0.427028632720756,0.734865021849829,NA,NA,0.813499876874912,1.44060313651698
"2H4014_12","2H4014",12,"8RV284","89",4,"Sun",1288,1,"cvi_col",0.427028632720756,0.734865021849829,NA,NA,0.813499876874912,1.44060313651698
"2H4014_13","2H4014",13,"8RV134","43",4,"Sun",409,1,"cvi_col",-0.823373927890408,1.38594338849637,0.240210007611198,1.26984531845393,0.540016945715641,-0.556482724971025
"2H4014_14","2H4014",14,"13RV023","10",4,"Sun",NA,1,"sha_col",1.61068280132899,NA,NA,NA,NA,NA
"2H4014_15","2H4014",15,"28RV320","84",4,"Sun",1289,1,"jea_col",0.206208781238798,0.939332277159369,NA,NA,1.51745623159877,1.15901098043266
"2H4014_16","2H4014",16,"8RV093","34",4,"Sun",1125,1,"cvi_col",0.206208781238798,0.645623374449974,NA,NA,0.555669991670669,0.899384490524126
"2H4014_2","2H4014",2,"13RV420","126",4,"Sun",1481,1,"sha_col",0.804941549365692,0.852103708493241,-0.966911987510683,-0.144106903291283,0.781157472034973,1.54354220114245
"2H4014_3","2H4014",3,"13RV284","91",4,"Sun",1126,1,"sha_col",0.206208781238798,1.57294783824977,NA,NA,1.26446236392291,1.00203929019302
"2H4014_4","2H4014",4,"27RV159","42",4,"Sun",1287,1,"oy_col",0.427028632720756,0.43044410648102,NA,NA,0.497807280749059,1.29917682377574
"2H4014_6","2H4014",6,"28RV028","13",4,"Sun",1127,1,"jea_col",0.206208781238798,0.990938786458044,NA,NA,0.51146368766607,1.15735002962833
"2H4014_7","2H4014",7,"8RV208","63",4,"Sun",1480,1,"cvi_col",0.804941549365692,-0.852809319620433,-1.20646879724781,-1.34450856427654,-0.99448082405791,0.856223742001341
"2H4014_8","2H4014",8,"8RV138","45",4,"Sun",NA,1,"cvi_col",1.32049366001582,0.776022865070253,NA,NA,NA,NA
"2H4014_9","2H4014",9,"27RV101","29",4,"Sun",958,1,"oy_col",-0.177391632843378,0.777734838487029,NA,NA,0.858274447197697,0.751160254654328
"2H4015_11","2H4015",11,"8RV197","59",4,"Sun",1286,1,"cvi_col",0.427028632720756,0.786291208019356,NA,NA,0.777752225747912,0.773437031137065
"2H4015_12","2H4015",12,"29RV129","22",4,"Sun",677,1,"ita_col",-0.477416775850869,1.2165842165474,-0.559806385446408,0.493067242720782,0.718775324104681,-0.0467179575035822
"2H4015_13","2H4015",13,"27RV053","18",4,"Sun",1484,1,"oy_col",0.804941549365692,-1.56916105070975,-1.26284565444766,-1.74118452806915,-0.986370062020304,0.107012879741922
"2H4015_14","2H4015",14,"27RV154","40",4,"Sun",678,1,"oy_col",-0.477416775850869,-0.271030635390015,0.24683274710712,-0.0277386531777272,0.041639124017105,0.0139147710664531
"2H4015_15","2H4015",15,"28RV200","51",4,"Sun",957,1,"jea_col",-0.177391632843378,0.871538708970068,NA,NA,0.708858481926005,0.218329999493432
"2H4015_16","2H4015",16,"20RV013","4",4,"Sun",1285,1,"bur_col",0.427028632720756,0.333090896367153,NA,NA,0.0816030109348811,0.752801934983629
"2H4015_16","2H4015",16,"8303","H55",4,"Sun",1285,1,"accession",0.427028632720756,0.333090896367153,NA,NA,0.0816030109348811,0.752801934983629
"2H4015_2","2H4015",2,"28RV437","123",4,"Sun",410,1,"jea_col",-1.45837633437157,0.536950579501293,-0.285593979673102,0.160298392370434,0.0169660556865354,-1.16586119780649
"2H4015_3","2H4015",3,"20RV371","106",4,"Sun",NA,1,"bur_col",1.85516476995917,NA,NA,NA,NA,NA
"2H4015_5","2H4015",5,"8RV068","25",4,"Sun",1482,1,"cvi_col",0.804941549365692,2.50563417859472,-0.287457262140032,1.56697303122437,1.71129844243682,1.25661366906654
"2H4015_6","2H4015",6,"20RV303","85",4,"Sun",411,1,"bur_col",-0.823373927890408,1.19764187257709,0.681514437147701,1.39284896904079,0.203678677771582,-0.210354397403238
"2H4015_7","2H4015",7,"29RV442","106",4,"Sun",1130,1,"ita_col",0.206208781238798,0.563919409888535,NA,NA,0.673677634547697,0.189297189172005
"2H4015_8","2H4015",8,"21RV498","147",4,"Sun",NA,1,"blh_col",1.11801967953,0.130553695201923,0.345676921251071,0.227845421814726,NA,NA
"2H4015_9","2H4015",9,"27RV219","60",4,"Sun",1483,1,"oy_col",0.804941549365692,-1.21173309955391,-3.3583962483785,-2.68329689632499,-0.369297597759491,-0.280029810324869
"2H4016_1","2H4016",1,"8RV346","116",4,"Sun",NA,1,"cvi_col",1.11801967953,-0.0154578154079378,-2.41600785171311,-1.39927335835518,NA,NA
"2H4016_10","2H4016",10,"8RV051","16",4,"Sun",1299,1,"cvi_col",0.206208781238798,0.976844177227448,NA,NA,1.43028344021074,1.20599259497731
"2H4016_11","2H4016",11,"27RV118","35",4,"Sun",163,1,"oy_col",-1.45837633437157,NA,NA,NA,-2.36265812693817,-0.531062761698479
"2H4016_12","2H4016",12,"28RV005","2",4,"Sun",687,1,"jea_col",-0.823373927890408,NA,NA,NA,0.686687644289748,-0.200537443763465
"2H4016_13","2H4016",13,"13RV493","147",4,"Sun",1106,1,"sha_col",-0.177391632843378,0.193523907239735,NA,NA,1.37614494740926,-0.173641783068272
"2H4016_14","2H4016",14,"29RV170","34",4,"Sun",1300,1,"ita_col",0.206208781238798,0.267708064001798,NA,NA,0.294642265345494,0.219127817868839
"2H4016_15","2H4016",15,"21RV407","113",4,"Sun",1104,1,"blh_col",-0.177391632843378,0.898698588592011,NA,NA,1.85683816549843,-0.325816525114049
"2H4016_16","2H4016",16,"29RV315","75",4,"Sun",933,1,"ita_col",-0.477416775850869,0.0682372538277782,-0.0629563228760894,0.0536660780742392,0.969508201189455,0.0350588160987665
"2H4016_2","2H4016",2,"6043","LOV-1",4,"Sun",1105,1,"accession",-0.177391632843378,0.533956737509475,NA,NA,1.60250375275824,0.753895354818748
"2H4016_4","2H4016",4,"21RV231","69",4,"Sun",NA,1,"blh_col",1.32049366001582,-0.271030635390015,NA,NA,NA,NA
"2H4016_6","2H4016",6,"21RV052","17",4,"Sun",1471,1,"blh_col",0.427028632720756,-0.970178458106493,NA,NA,0.205606017399671,-1.46783468504291
