"geno","plant_id","tray","pot_pos","geno2","shelf","treatment","envelope","rep","cross","bd","h2_h1","h3_h2","h3_h1","i_dry","r_dry","A4","B4","A5","B5","AA","AB","BA","BB"
"13RV_13RV255","3H4004_14","3H4004",14,"83",4,"Sun",1312,0,"sha_col",0.171875982851905,-1.46431660553353,-1.24131790270175,-1.80687063519262,-1.16843907422377,1.19387768217655,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3H4015_5","3H4015",5,"83",4,"Sun",1531,0,"sha_col",0.864540013625496,-1.26127882128687,-0.951373297143237,-1.52247247489348,-0.570801660371787,1.99247273694793,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3H5010_5","3H5010",5,"83",5,"Sun",1213,0,"sha_col",-0.080310869964302,-1.36177378550166,-0.772262593480366,-1.47722118679375,-0.690320146310011,1.28931402646026,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3H5022_11","3H5022",11,"83",5,"Sun",1581,0,"sha_col",1.02285960527984,-1.62254249098608,-1.54317156925656,-2.05782627307116,-0.490387218240035,1.23940394680895,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3H6021_9","3H6021",9,"83",6,"Sun",1445,0,"sha_col",0.396318012561798,-1.46431660553353,-1.00328791460416,-1.67264109773027,-0.76413120040625,0.808593593549816,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3H6022_14","3H6022",14,"83",6,"Sun",1248,0,"sha_col",-0.080310869964302,-1.18712554171081,-2.28721184745232,-2.17464787076541,-0.97428176352644,0.639049399473981,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3L1015_5","3L1015",5,"83",1,"Shade",910,0,"sha_col",-0.524746921556531,-1.93032521984549,0.300605724477762,-1.11210862854198,-0.442284789966285,0.283794074695224,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3L2010_5","3L2010",5,"83",2,"Shade",1148,0,"sha_col",-0.080310869964302,-1.43847596999212,0.501953303474058,-0.695364332973495,-0.243946708983839,0.53789531113499,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3L2022_11","3L2022",11,"83",2,"Shade",1279,0,"sha_col",0.171875982851905,-2.27422834521658,-1.0293740851506,-2.10173513815047,-1.38495103853672,0.717368596056154,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
"13RV_13RV255","3L3021_9","3L3021",9,"83",3,"Shade",1161,0,"sha_col",-0.080310869964302,-1.81527002653197,-0.352372172934729,-1.47722118679375,-0.448039088063045,0.233410391087839,6.21724893790088e-15,0.999999999999994,0.999999999964606,3.53937990027475e-11,6.21724893768083e-15,2.20052059258109e-25,0.9999999999646,3.53937990027473e-11
