"plant_id","tray","pot_pos","geno","geno2","shelf","treatment","envelope","rep","cross","bd","h3_h1","i_dry","r_dry"
"2H4015_12","2H4015",12,"29RV129","22",4,"Sun",677,1,"ita_col",-0.490407063498618,0.492506290413794,0.719165609799378,-0.0616710881323008
"2H4015_13","2H4015",13,"27RV053","18",4,"Sun",1484,1,"oy_col",0.795860184772765,-1.73949681882961,-0.986258689226899,0.0919630127591397
"2H4015_14","2H4015",14,"27RV154","40",4,"Sun",678,1,"oy_col",-0.490407063498618,-0.0287022475780184,0.042573772940936,-0.00116142457864703
"2H4015_15","2H4015",15,"28RV200","51",4,"Sun",957,1,"jea_col",-0.194996438790942,NA,0.709262841524811,0.203652117171515
"2H4015_16","2H4015",16,"20RV013","4",4,"Sun",1285,1,"bur_col",0.410114698004073,NA,0.0825291890069398,0.745001644405711
"2H4015_16","2H4015",16,"8303","H55",4,"Sun",1285,1,"accession",0.410114698004073,NA,0.0825291890069398,0.745001644405711
"2H4015_2","2H4015",2,"28RV437","123",4,"Sun",410,1,"jea_col",-1.4358498330304,0.159427422127865,0.0179044403074836,-1.15815698385667
"2H4015_3","2H4015",3,"20RV371","106",4,"Sun",NA,1,"bur_col",1.90275823628666,NA,NA,NA
"2H4015_5","2H4015",5,"8RV068","25",4,"Sun",1482,1,"cvi_col",0.795860184772765,1.56853361431809,1.70938042016054,1.2628474953943
"2H4015_6","2H4015",6,"20RV303","85",4,"Sun",411,1,"bur_col",-0.827273937535105,1.39395962652739,0.204560490012015,-0.224419858384107
"2H4015_7","2H4015",7,"29RV442","106",4,"Sun",1130,1,"ita_col",0.187423883105303,NA,0.674130470385502,0.17448666378744
"2H4015_8","2H4015",8,"21RV498","147",4,"Sun",NA,1,"blh_col",1.12016370733099,0.22702261741623,NA,NA
"2H4015_9","2H4015",9,"27RV219","60",4,"Sun",1483,1,"oy_col",0.795860184772765,-2.67603607477912,-0.368450246456535,-0.293469764960325
"2H4016_1","2H4016",1,"8RV346","116",4,"Sun",NA,1,"cvi_col",1.12016370733099,-1.3987210698147,NA,NA
"2H4016_10","2H4016",10,"8RV051","16",4,"Sun",1299,1,"cvi_col",0.187423883105303,NA,1.4291982775759,1.21049116510776
"2H4016_11","2H4016",11,"27RV118","35",4,"Sun",163,1,"oy_col",-1.4358498330304,NA,-2.3668838367963,-0.54101097980694
"2H4016_12","2H4016",12,"28RV005","2",4,"Sun",687,1,"jea_col",-0.827273937535105,NA,0.687122817534103,-0.214679115614456
"2H4016_13","2H4016",13,"13RV493","147",4,"Sun",1106,1,"sha_col",-0.194996438790942,NA,1.37520408950086,-0.187977200850718
"2H4016_14","2H4016",14,"29RV170","34",4,"Sun",1300,1,"ita_col",0.187423883105303,NA,0.295472959220672,0.20445393469475
"2H4016_15","2H4016",15,"21RV407","113",4,"Sun",1104,1,"blh_col",-0.194996438790942,NA,1.85443385043907,-0.338764473458036
"2H4016_16","2H4016",16,"29RV315","75",4,"Sun",933,1,"ita_col",-0.490407063498618,0.0527349752408414,0.969483039797301,0.0199657516422173
"2H4016_2","2H4016",2,"6043","LOV-1",4,"Sun",1105,1,"accession",-0.194996438790942,NA,1.60092480350763,0.746117666760777
"2H4016_4","2H4016",4,"21RV231","69",4,"Sun",NA,1,"blh_col",1.33234691292716,NA,NA,NA
"2H4016_6","2H4016",6,"21RV052","17",4,"Sun",1471,1,"blh_col",0.410114698004073,NA,0.206486906226302,-1.44717981246209
"2H4016_8","2H4016",8,"21RV283","83",4,"Sun",NA,1,"blh_col",1.12016370733099,0.520188005693764,NA,NA
"2H4016_8","2H4016",8,"7514","RRS-7",4,"Sun",NA,1,"accession",1.12016370733099,0.520188005693764,NA,NA
"2H4017_1","2H4017",1,"28RV304","81",4,"Sun",NA,1,"jea_col",1.58249310859434,-2.45710062335454,NA,NA
"2H4017_10","2H4017",10,"8RV031","10",4,"Sun",1092,1,"cvi_col",0.187423883105303,NA,1.33122543743879,0.357273341359863
"2H4017_13","2H4017",13,"28RV367","100",4,"Sun",1094,1,"jea_col",0.187423883105303,NA,0.215127790297321,0.798759218120059
"2H4017_13","2H4017",13,"6924","HR-5",4,"Sun",1094,1,"accession",0.187423883105303,NA,0.215127790297321,0.798759218120059
"2H4017_14","2H4017",14,"20RV351","100",4,"Sun",1093,1,"bur_col",-0.194996438790942,NA,1.54010861137596,0.206856727671963
"2H4017_15","2H4017",15,"20RV186","51",4,"Sun",1091,1,"bur_col",0.187423883105303,NA,1.3263222507497,0.634496156079648
"2H4017_16","2H4017",16,"28RV440","124",4,"Sun",NA,1,"jea_col",1.90275823628666,NA,NA,NA
"2H4017_16","2H4017",16,"6928","KNO-18",4,"Sun",NA,1,"accession",1.90275823628666,NA,NA,NA
"2H4017_2","2H4017",2,"27RV330","90",4,"Sun",404,1,"oy_col",-0.827273937535105,0.278602557882435,0.00161153526499859,-0.612990223871059
"2H4017_3","2H4017",3,"20RV153","40",4,"Sun",929,1,"bur_col",-0.194996438790942,NA,1.3130122719385,0.90955080206745
"2H4017_4","2H4017",4,"21RV393","110",4,"Sun",NA,1,"blh_col",1.33234691292716,NA,NA,NA
"2H4017_5","2H4017",5,"8RV168","54",4,"Sun",930,1,"cvi_col",-0.194996438790942,NA,1.34536492268851,0.797141012604751
"2H4017_6","2H4017",6,"20RV109","28",4,"Sun",1303,1,"bur_col",0.410114698004073,NA,0.7630119926831,1.26445675714436
"2H4017_7","2H4017",7,"8RV245","75",4,"Sun",NA,1,"cvi_col",0.795860184772765,NA,NA,NA
"2H4017_8","2H4017",8,"27RV344","98",4,"Sun",1465,1,"oy_col",0.795860184772765,1.23135279743725,0.346633292279409,-0.856448745172401
"2H4017_9","2H4017",9,"28RV302","80",4,"Sun",NA,1,"jea_col",1.33234691292716,NA,NA,NA
"2H4018_1","2H4018",1,"21RV219","63",4,"Sun",914,1,"blh_col",-0.194996438790942,NA,1.57736625502199,0.636295100504842
"2H4018_10","2H4018",10,"8RV242","74",4,"Sun",157,1,"cvi_col",-1.4358498330304,1.44689327260883,0.119497875448883,-0.655753220425674
"2H4018_11","2H4018",11,"20RV246","67",4,"Sun",684,1,"bur_col",-0.490407063498618,0.357822376885662,0.567899231234872,0.0997428176201934
"2H4018_12","2H4018",12,"27RV246","69",4,"Sun",1281,1,"oy_col",0.410114698004073,NA,0.744362110831065,1.73940680306858
"2H4018_13","2H4018",13,"29RV580","131",4,"Sun",416,1,"ita_col",-0.827273937535105,1.11258332363751,-1.01901526532119,0.0398838195120538
"2H4018_14","2H4018",14,"27RV161","43",4,"Sun",685,1,"oy_col",-0.827273937535105,0.643550499737953,1.19304614500369,-0.142198692537741
"2H4018_15","2H4018",15,"29RV262","64",4,"Sun",NA,1,"ita_col",1.58249310859434,-1.53656925118423,NA,NA
"2H4018_16","2H4018",16,"13RV181","61",4,"Sun",1117,1,"sha_col",0.187423883105303,NA,1.11251470575256,0.432577211098096
"2H4018_2","2H4018",2,"8RV236","72",4,"Sun",NA,1,"cvi_col",1.33234691292716,NA,NA,NA
"2H4018_3","2H4018",3,"8RV076","28",4,"Sun",1118,1,"cvi_col",0.187423883105303,NA,0.275291848954347,0.531472011293254
"2H4018_4","2H4018",4,"27RV094","28",4,"Sun",NA,1,"oy_col",1.12016370733099,-0.149098388673405,NA,NA
"2H4018_5","2H4018",5,"27RV365","101",4,"Sun",NA,1,"oy_col",1.12016370733099,0.606810421750518,NA,NA
"2H4018_6","2H4018",6,"8RV474","143",4,"Sun",415,1,"cvi_col",-0.827273937535105,0.902618726215226,-0.105560969277227,0.0353814707733451
"2H4018_7","2H4018",7,"21RV209","57",4,"Sun",913,1,"blh_col",-0.194996438790942,NA,-0.654884607977511,1.14603463861745
"2H4019_1","2H4019",1,"27RV389","110",4,"Sun",1096,1,"oy_col",-0.194996438790942,NA,0.766442842692089,0.0533059032713109
"2H4019_10","2H4019",10,"20RV117","30",4,"Sun",NA,1,"bur_col",1.12016370733099,1.21791223642848,NA,NA
"2H4019_11","2H4019",11,"21RV348","96",4,"Sun",928,1,"blh_col",-0.490407063498618,0.537498342566589,1.79093317242491,0.530829580777161
"2H4019_12","2H4019",12,"8RV418","134",4,"Sun",925,1,"cvi_col",-0.490407063498618,0.375256400281082,1.14234597055633,-0.412794008248825
"2H4019_13","2H4019",13,"29RV162","31",4,"Sun",1097,1,"ita_col",-0.194996438790942,NA,1.18505728526941,0.0144846395936307
"2H4019_13","2H4019",13,"7062","CA-0",4,"Sun",1097,1,"accession",-0.194996438790942,NA,1.18505728526941,0.0144846395936307
"2H4019_14","2H4019",14,"8RV047","14",4,"Sun",1466,1,"cvi_col",0.410114698004073,NA,1.74546576803134,1.49830268115393
"2H4019_15","2H4019",15,"20RV194","56",4,"Sun",NA,1,"bur_col",1.12016370733099,0.606810421750518,NA,NA
"2H4019_16","2H4019",16,"8RV380","123",4,"Sun",926,1,"cvi_col",-0.490407063498618,-0.0459535260911485,1.40405827357721,0.0910959710658221
"2H4019_2","2H4019",2,"8RV202","62",4,"Sun",NA,1,"cvi_col",1.33234691292716,NA,NA,NA
"2H4019_3","2H4019",3,"21RV380","106",4,"Sun",NA,1,"blh_col",1.33234691292716,NA,NA,NA
"2H4019_5","2H4019",5,"28RV117","36",4,"Sun",NA,1,"jea_col",1.90275823628666,NA,NA,NA
"2H4019_7","2H4019",7,"13RV488","145",4,"Sun",927,1,"sha_col",-0.490407063498618,0.700366041554498,1.60384689375102,0.17775648832591
"2H4019_8","2H4019",8,"20RV421","116",4,"Sun",1095,1,"bur_col",-0.194996438790942,NA,1.97346917313849,0.322942013892651
"2H4022_12","2H4022",12,"6899","BAY-0",4,"Sun",683,1,"accession",-0.490407063498618,0.432592270536171,0.736703628555274,-0.0530030739078575
"2H4024_16","2H4024",16,"8426","ULL1-1",4,"Sun",421,1,"accession",-0.827273937535105,0.797991784966692,-0.257069486665199,-0.750575517528073
"2H5001_1","2H5001",1,"28RV213","56",5,"Sun",751,1,"jea_col",-0.490407063498618,-0.223056208395102,0.365086919501191,-0.636410274598702
"2H5001_10","2H5001",10,"20RV339","96",5,"Sun",1513,1,"bur_col",0.795860184772765,2.18083473293671,2.14098557232099,1.48780214741084
"2H5001_11","2H5001",11,"20RV147","38",5,"Sun",749,1,"bur_col",-0.490407063498618,0.471350284683334,1.51700569747948,0.360878948439328
"2H5001_12","2H5001",12,"28RV174","44",5,"Sun",1323,1,"jea_col",0.410114698004073,NA,0.659574167263827,1.10306509358129
"2H5001_13","2H5001",13,"21RV096","30",5,"Sun",752,1,"blh_col",-0.490407063498618,0.168445889028572,1.22097416577597,0.0568638357061825
"2H5001_14","2H5001",14,"27RV343","97",5,"Sun",750,1,"oy_col",-0.490407063498618,-0.171102283004421,0.971909069249103,0.259508257382771
"2H5001_15","2H5001",15,"8RV218","65",5,"Sun",426,1,"cvi_col",-0.827273937535105,NA,-0.438614857161921,-2.06312454772191
"2H5001_2","2H5001",2,"29RV246","57",5,"Sun",NA,1,"ita_col",1.26420229517191,NA,NA,NA
"2H5001_3","2H5001",3,"28RV498","141",5,"Sun",1169,1,"jea_col",0.187423883105303,NA,1.17756670144068,0.422248358351011
"2H5001_4","2H5001",4,"28RV036","17",5,"Sun",748,1,"jea_col",-0.490407063498618,0.378919964257129,0.641936217725378,0.416016399697661
"2H5001_5","2H5001",5,"29RV602","137",5,"Sun",NA,1,"ita_col",1.26420229517191,NA,NA,NA
"2H5001_6","2H5001",6,"29RV058","9",5,"Sun",995,1,"ita_col",-0.194996438790942,NA,0.941945141408081,0.903009521969333
"2H5001_7","2H5001",7,"28RV055","23",5,"Sun",994,1,"jea_col",-0.194996438790942,NA,-0.420074356326413,0.880153277983638
"2H5001_8","2H5001",8,"20RV382","110",5,"Sun",1168,1,"bur_col",0.187423883105303,NA,-1.08018729733273,0.658309091719011
"2H5001_9","2H5001",9,"28RV035","16",5,"Sun",427,1,"jea_col",-0.827273937535105,0.589471840450253,0.0179044403074836,-0.457184508218646
"2H5002_1","2H5002",1,"28RV077","27",5,"Sun",475,1,"jea_col",-0.827273937535105,1.23423339343756,0.752676778952237,-0.581456247609332
"2H5002_10","2H5002",10,"8RV010","4",5,"Sun",740,1,"cvi_col",-0.490407063498618,0.947376060289838,1.37854026545115,0.148890961954031
"2H5002_11","2H5002",11,"13RV377","113",5,"Sun",474,1,"sha_col",-0.827273937535105,1.54534226090438,0.609104094442759,-0.0578120292482871
"2H5002_12","2H5002",12,"28RV431","120",5,"Sun",473,1,"jea_col",-0.827273937535105,1.07126670525592,0.0679226951155522,-0.0801480381825764
"2H5002_13","2H5002",13,"157AV","Ita-0",5,"Sun",476,1,"accession",-0.827273937535105,0.0104074164939676,0.47165981808727,-0.353010780012362
"2H5002_15","2H5002",15,"27RV411","121",5,"Sun",1156,1,"oy_col",0.187423883105303,NA,0.7630119926831,0.772114280146331
"2H5002_3","2H5002",3,"13RV002","2",5,"Sun",NA,1,"sha_col",1.19352970548494,0.95210903636197,NA,NA
"2H5002_4","2H5002",4,"7275","NO-0",5,"Sun",38,1,"accession",-1.4358498330304,1.21791223642848,-0.286807407698061,-1.00901161091244
"2H5002_4","2H5002",4,"8RV494","148",5,"Sun",38,1,"cvi_col",-1.4358498330304,1.21791223642848,-0.286807407698061,-1.00901161091244
"2H5002_5","2H5002",5,"28RV201","52",5,"Sun",1157,1,"jea_col",0.187423883105303,NA,0.751985475732297,1.31552201469872
"2H5002_6","2H5002",6,"28RV011","5",5,"Sun",981,1,"jea_col",-0.194996438790942,NA,0.461802132810751,1.23319524373289
"2H5002_7","2H5002",7,"20RV440","119",5,"Sun",739,1,"bur_col",-0.490407063498618,0.397059470942495,0.635273290640029,-0.372242129213691
"2H5003_1","2H5003",1,"21RV250","73",5,"Sun",448,1,"blh_col",-0.827273937535105,0.624156004278965,0.496049176217659,-1.05332509955422
"2H5003_10","2H5003",10,"13RV474","139",5,"Sun",1319,1,"sha_col",0.410114698004073,NA,0.722688054036832,1.5552418455336
"2H5003_11","2H5003",11,"21RV101","33",5,"Sun",773,1,"blh_col",-0.490407063498618,-0.0147792802023317,1.12362508422601,0.357995168422869
"2H5003_12","2H5003",12,"29RV511","117",5,"Sun",1317,1,"ita_col",0.410114698004073,NA,1.23347033948466,0.59498661372437
"2H5003_13","2H5003",13,"21RV386","107",5,"Sun",1320,1,"blh_col",0.410114698004073,NA,1.10133044358289,0.499665247936946
"2H5003_13","2H5003",13,"8312","IS-0",5,"Sun",1320,1,"accession",0.410114698004073,NA,1.10133044358289,0.499665247936946
"2H5003_14","2H5003",14,"13RV064","25",5,"Sun",1497,1,"sha_col",0.795860184772765,-0.223056208395124,0.343094678253788,0.873487692453428
"2H5003_15","2H5003",15,"20RV281","75",5,"Sun",1495,1,"bur_col",0.410114698004073,NA,1.88585712118803,0.354382493611842
"2H5003_16","2H5003",16,"8300","GR-1",5,"Sun",1318,1,"accession",0.410114698004073,NA,0.0897835735946284,0.754462165383431
"2H5003_16","2H5003",16,"8RV069","26",5,"Sun",1318,1,"cvi_col",0.410114698004073,NA,0.0897835735946284,0.754462165383431
"2H5003_2","2H5003",2,"27RV111","33",5,"Sun",1496,1,"oy_col",0.795860184772765,1.51443633113631,1.64749548249648,1.483583336457
"2H5003_3","2H5003",3,"28RV032","14",5,"Sun",772,1,"jea_col",-0.490407063498618,-0.0147792802023317,0.795659773423824,0.0797762805700667
"2H5003_6","2H5003",6,"8RV179","56",5,"Sun",NA,1,"cvi_col",1.58249310859434,0.0898111543652877,NA,NA
"2H5003_7","2H5003",7,"29RV329","79",5,"Sun",983,1,"ita_col",-0.194996438790942,NA,0.0436379050198152,0.0980176257878437
"2H5003_8","2H5003",8,"29RV178","36",5,"Sun",447,1,"ita_col",-0.827273937535105,2.42652102278665,0.0825291890069398,-0.710870171243643
"2H5003_8","2H5003",8,"6916","EST-1",5,"Sun",447,1,"accession",-0.827273937535105,2.42652102278665,0.0825291890069398,-0.710870171243643
"2H5003_9","2H5003",9,"8RV049","15",5,"Sun",1167,1,"cvi_col",0.187423883105303,NA,0.805732287203761,0.117732911328517
"2H5004_11","2H5004",11,"20RV123","31",5,"Sun",763,1,"bur_col",0.187423883105303,NA,-0.494075787147704,0.570150947131534
"2H5004_12","2H5004",12,"8RV009","3",5,"Sun",1313,1,"cvi_col",0.410114698004073,NA,0.0721093741723528,1.80585624895543
"2H5004_13","2H5004",13,"21RV038","10",5,"Sun",766,1,"blh_col",-0.490407063498618,1.12393135105606,1.0564103037208,0.320723195711892
"2H5004_14","2H5004",14,"13RV220","71",5,"Sun",1314,1,"sha_col",0.795860184772765,0.402667862148679,0.0731543629330227,0.973025893471445
"2H5004_15","2H5004",15,"21RV115","37",5,"Sun",764,1,"blh_col",-0.827273937535105,-0.60608656371469,0.97976947909734,-0.210371915058828
"2H5004_2","2H5004",2,"29RV485","114",5,"Sun",765,1,"ita_col",-0.194996438790942,NA,0.622614176880122,0.546808628075499
"2H5004_3","2H5004",3,"21RV202","54",5,"Sun",761,1,"blh_col",-0.490407063498618,0.102905620359418,0.890568486535574,-0.430374178716294
"2H5004_4","2H5004",4,"29RV071","12",5,"Sun",453,1,"ita_col",-0.827273937535105,0.416476412894017,-0.255788915006187,0.00253560057431987
"2H5004_5","2H5004",5,"20RV056","14",5,"Sun",181,1,"bur_col",-1.4358498330304,0.25710268744956,-0.293345560448035,-2.00538371339026
"2H5004_6","2H5004",6,"8RV264","81",5,"Sun",NA,1,"cvi_col",1.80232942528854,NA,NA,NA
"2H5004_7","2H5004",7,"29RV198","43",5,"Sun",762,1,"ita_col",-0.827273937535105,-0.108792417428469,1.33660259524756,-0.49644338236982
"2H5005_1","2H5005",1,"20RV478","130",5,"Sun",1506,1,"bur_col",0.795860184772765,-0.00172167308213604,0.858447720807967,1.86534146208696
"2H5005_10","2H5005",10,"27RV215","58",5,"Sun",437,1,"oy_col",-0.827273937535105,0.902618726215226,0.327969867329372,-0.3258355270347
"2H5005_11","2H5005",11,"20RV309","87",5,"Sun",435,1,"bur_col",-0.827273937535105,1.14766765165046,0.461802132810751,0.150556092486289
"2H5005_11","2H5005",11,"8388","STW-0",5,"Sun",435,1,"accession",-0.827273937535105,1.14766765165046,0.461802132810751,0.150556092486289
"2H5005_12","2H5005",12,"20RV200","57",5,"Sun",175,1,"bur_col",-1.4358498330304,0.350352954707832,-0.6095382104658,-0.971973061600634
"2H5005_15","2H5005",15,"8RV122","40",5,"Sun",732,1,"cvi_col",-0.490407063498618,0.853762875848554,0.890568486535574,-0.692236476429349
"2H5005_16","2H5005",16,"28RV112","34",5,"Sun",176,1,"jea_col",-1.4358498330304,1.17985056786094,0.0783692649198814,-0.825292601040542
"2H5005_2","2H5005",2,"29RV156","29",5,"Sun",733,1,"ita_col",-0.490407063498618,0.327953003074948,0.629328109920252,0.435319495175985
"2H5005_3","2H5005",3,"29RV392","94",5,"Sun",177,1,"ita_col",-1.4358498330304,0.838651420532034,-0.17587942635093,-0.640848642820012
"2H5005_4","2H5005",4,"29RV441","105",5,"Sun",174,1,"ita_col",-1.93616326800042,NA,0.381606275023135,-1.18298006209292
"2H5005_5","2H5005",5,"29RV496","116",5,"Sun",438,1,"ita_col",-1.4358498330304,0.749031277407644,-0.751401722873323,0.908546226251582
"2H5005_6","2H5005",6,"8RV463","140",5,"Sun",436,1,"cvi_col",-0.827273937535105,1.44689327260883,-0.131425042656419,0.618209157263316
"2H5005_9","2H5005",9,"20RV325","92",5,"Sun",1173,1,"bur_col",0.187423883105303,NA,0.610610670180298,-0.695323534936112
"2H5006_1","2H5006",1,"21RV342","95",5,"Sun",480,1,"blh_col",-0.827273937535105,1.82527234882201,0.864275262845594,-0.194338700303865
"2H5006_10","2H5006",10,"21RV491","145",5,"Sun",738,1,"blh_col",-0.490407063498618,0.537498342566589,-0.306502167428386,0.599291262311006
"2H5006_11","2H5006",11,"13RV234","78",5,"Sun",478,1,"sha_col",-0.827273937535105,0.345018500605827,0.444407974787229,0.342032714077927
"2H5006_12","2H5006",12,"21RV308","90",5,"Sun",737,1,"blh_col",-0.490407063498618,0.341018124021123,-0.438614857161921,-1.96403011270198
"2H5006_12","2H5006",12,"21RV308","90",5,"Sun",477,1,"blh_col",-0.490407063498618,0.341018124021123,-0.0985783184624751,-0.159707069627387
"2H5006_13","2H5006",13,"28RV333","89",5,"Sun",1150,1,"jea_col",0.187423883105303,NA,1.08611268947757,-0.224419858384107
"2H5006_16","2H5006",16,"29RV314","74",5,"Sun",NA,1,"ita_col",1.80232942528854,NA,NA,NA
"2H5006_2","2H5006",2,"27RV304","86",5,"Sun",479,1,"oy_col",-0.827273937535105,-0.0371528786410457,0.191983118289678,-0.21252383215016
"2H5006_4","2H5006",4,"8RV342","114",5,"Sun",179,1,"cvi_col",-1.4358498330304,0.425109121526238,-0.926621144111793,-0.842507207502417
"2H5006_5","2H5006",5,"28RV276","72",5,"Sun",481,1,"jea_col",-0.827273937535105,0.892643913199747,0.577913129806571,0.195609425058259
"2H5006_8","2H5006",8,"21RV434","119",5,"Sun",NA,1,"blh_col",-0.827273937535105,0.393053949352358,NA,NA
"2H5006_9","2H5006",9,"180AV","Blh-1",5,"Sun",NA,1,"accession",1.19352970548494,0.0156957089043774,NA,NA
"2H5007_1","2H5007",1,"8RV196","58",5,"Sun",173,1,"cvi_col",-1.4358498330304,NA,0.150673532317458,-0.947249630627527
"2H5007_10","2H5007",10,"28RV211","55",5,"Sun",1327,1,"jea_col",0.410114698004073,NA,1.4324300847815,0.657718280722227
"2H5007_10","2H5007",10,"7525","RMX-A180",5,"Sun",1327,1,"accession",0.410114698004073,NA,1.4324300847815,0.657718280722227
"2H5007_14","2H5007",14,"20RV498","137",5,"Sun",1507,1,"bur_col",0.795860184772765,-0.979670661856899,0.416697549601775,1.3707046113452
"2H5007_15","2H5007",15,"13RV205","67",5,"Sun",440,1,"sha_col",-0.827273937535105,0.763169910512593,0.577913129806571,-0.62757852985059
"2H5007_16","2H5007",16,"21RV131","40",5,"Sun",NA,1,"blh_col",1.33234691292716,1.35517638660098,NA,NA
"2H5007_3","2H5007",3,"29RV013","2",5,"Sun",439,1,"ita_col",-0.827273937535105,0.192673780442275,-0.224101135494931,-0.577214217347131
"2H5007_4","2H5007",4,"21RV475","135",5,"Sun",172,1,"blh_col",-1.4358498330304,1.23695411035011,0.105220698470293,-0.76680687721603
"2H5007_5","2H5007",5,"27RV059","19",5,"Sun",728,1,"oy_col",-0.490407063498618,0.838651420532034,0.484712355014836,0.619421606364664
"2H5007_6","2H5007",6,"8RV139","46",5,"Sun",441,1,"cvi_col",-0.827273937535105,0.175510783099345,-0.430031013217425,-1.66930046801279
"2H5007_7","2H5007",7,"29RV540","122",5,"Sun",727,1,"ita_col",-0.490407063498618,0.552506376391479,0.707133115865213,0.148890961954031
"2H5007_9","2H5007",9,"8RV182","57",5,"Sun",442,1,"cvi_col",-0.827273937535105,0.554815776820927,0.387650734985162,-0.317671633447272
"2H5008_1","2H5008",1,"20RV324","91",5,"Sun",1149,1,"bur_col",0.187423883105303,NA,0.253924119635246,0.98503692055339
"2H5008_10","2H5008",10,"28RV284","73",5,"Sun",978,1,"jea_col",-0.194996438790942,NA,0.552373804106581,1.08878092978486
"2H5008_11","2H5008",11,"28RV515","150",5,"Sun",743,1,"jea_col",-0.490407063498618,-0.283839762003156,0.409058472589599,0.686982327230263
"2H5008_12","2H5008",12,"29RV227","52",5,"Sun",976,1,"ita_col",-0.194996438790942,NA,1.22254125652023,0.633295676960012
"2H5008_13","2H5008",13,"27RV019","5",5,"Sun",468,1,"oy_col",-0.827273937535105,1.25055993682278,1.26838208199095,-0.535528318301851
"2H5008_14","2H5008",14,"21RV268","78",5,"Sun",1310,1,"blh_col",0.410114698004073,NA,1.38945600786026,0.286274049468285
"2H5008_15","2H5008",15,"29RV236","56",5,"Sun",744,1,"ita_col",-0.490407063498618,0.67840581581456,1.09289315064961,0.158025437662667
"2H5008_16","2H5008",16,"21RV414","115",5,"Sun",977,1,"blh_col",-0.194996438790942,NA,0.339548419266416,0.630290327399875
